"LOC","STA","STATION","YEAR","IP","SP","IP_NETHRS","YR_NETHRS"
"DOUG",11177,"DOUG",2003,9,"A",60,420
"DOUG",11177,"DOUG",2003,10,"A",60,420
"DOUG",11177,"DOUG",2004,5,"A",60,360
"DOUG",11177,"DOUG",2004,6,"A",60,360
"DOUG",11177,"DOUG",2004,7,"A",60,360
"DOUG",11177,"DOUG",2004,8,"A",60,360
"DOUG",11177,"DOUG",2004,9,"A",60,360
"DOUG",11177,"DOUG",2004,10,"A",60,360
"DOUG",11177,"DOUG",2005,5,"A",60,360
"DOUG",11177,"DOUG",2005,6,"A",60,360
"DOUG",11177,"DOUG",2005,7,"A",60,360
"DOUG",11177,"DOUG",2005,8,"A",60,360
"DOUG",11177,"DOUG",2005,9,"A",60,360
"DOUG",11177,"DOUG",2005,10,"A",60,360
"DOUG",11177,"DOUG",2006,5,"A",42,276
"DOUG",11177,"DOUG",2006,6,"A",42,276
"DOUG",11177,"DOUG",2006,7,"A",48,276
"DOUG",11177,"DOUG",2006,8,"A",48,276
"DOUG",11177,"DOUG",2006,9,"A",48,276
"DOUG",11177,"DOUG",2006,10,"A",48,276
"DOUG",11177,"DOUG",2007,5,"A",42,252
"DOUG",11177,"DOUG",2007,6,"A",42,252
"DOUG",11177,"DOUG",2007,7,"A",42,252
"DOUG",11177,"DOUG",2007,8,"A",42,252
"DOUG",11177,"DOUG",2007,9,"A",42,252
"DOUG",11177,"DOUG",2007,10,"A",42,252
"DOUG",11177,"DOUG",2008,4,"A",48,306
"DOUG",11177,"DOUG",2008,5,"A",48,306
"DOUG",11177,"DOUG",2008,6,"A",42,306
"DOUG",11177,"DOUG",2008,7,"A",42,306
"DOUG",11177,"DOUG",2008,8,"A",42,306
"DOUG",11177,"DOUG",2008,9,"A",42,306
"DOUG",11177,"DOUG",2008,10,"A",42,306
"DOUG",11177,"DOUG",2009,5,"A",48,288
"DOUG",11177,"DOUG",2009,6,"A",48,288
"DOUG",11177,"DOUG",2009,7,"A",48,288
"DOUG",11177,"DOUG",2009,8,"A",48,288
"DOUG",11177,"DOUG",2009,9,"A",48,288
"DOUG",11177,"DOUG",2009,10,"A",48,288
"DOUG",11177,"DOUG",2010,5,"A",42,258
"DOUG",11177,"DOUG",2010,6,"A",42,258
"DOUG",11177,"DOUG",2010,7,"A",48,258
"DOUG",11177,"DOUG",2010,8,"A",48,258
"DOUG",11177,"DOUG",2010,9,"A",48,258
"DOUG",11177,"DOUG",2010,10,"A",30,258
"DOUG",11177,"DOUG",2011,5,"A",48,288
"DOUG",11177,"DOUG",2011,6,"A",48,288
"DOUG",11177,"DOUG",2011,7,"A",48,288
"DOUG",11177,"DOUG",2011,8,"A",48,288
"DOUG",11177,"DOUG",2011,9,"A",48,288
"DOUG",11177,"DOUG",2011,10,"A",48,288
"DOUG",11177,"DOUG",2012,4,"A",40,320
"DOUG",11177,"DOUG",2012,5,"A",48,320
"DOUG",11177,"DOUG",2012,6,"A",40,320
"DOUG",11177,"DOUG",2012,7,"A",48,320
"DOUG",11177,"DOUG",2012,8,"A",48,320
"DOUG",11177,"DOUG",2012,9,"A",48,320
"DOUG",11177,"DOUG",2012,10,"A",48,320
"DOUG",11177,"DOUG",2013,5,"A",40,272
"DOUG",11177,"DOUG",2013,6,"A",48,272
"DOUG",11177,"DOUG",2013,7,"A",48,272
"DOUG",11177,"DOUG",2013,8,"A",40,272
"DOUG",11177,"DOUG",2013,9,"A",48,272
"DOUG",11177,"DOUG",2013,10,"A",48,272
"DOUG",11177,"DOUG",2014,5,"A",40,270.666666666667
"DOUG",11177,"DOUG",2014,6,"A",38.6666666666667,270.666666666667
"DOUG",11177,"DOUG",2014,7,"A",48,270.666666666667
"DOUG",11177,"DOUG",2014,8,"A",48,270.666666666667
"DOUG",11177,"DOUG",2014,9,"A",48,270.666666666667
"DOUG",11177,"DOUG",2014,10,"A",48,270.666666666667
"NISQ",11206,"DIKE",2000,6,"A",40,194.666666666667
"NISQ",11206,"DIKE",2000,7,"A",35.6666666666667,194.666666666667
"NISQ",11206,"DIKE",2000,8,"A",40,194.666666666667
"NISQ",11206,"DIKE",2000,9,"A",39.1666666666667,194.666666666667
"NISQ",11206,"DIKE",2000,10,"A",39.8333333333333,194.666666666667
"NISQ",11207,"REST",2000,6,"A",40,198
"NISQ",11207,"REST",2000,7,"A",40,198
"NISQ",11207,"REST",2000,8,"A",40,198
"NISQ",11207,"REST",2000,9,"A",40,198
"NISQ",11207,"REST",2000,10,"A",38,198
"NISQ",11207,"REST",2001,4,"A",40,280
"NISQ",11207,"REST",2001,5,"A",40,280
"NISQ",11207,"REST",2001,6,"A",40,280
"NISQ",11207,"REST",2001,7,"A",40,280
"NISQ",11207,"REST",2001,8,"A",40,280
"NISQ",11207,"REST",2001,9,"A",40,280
"NISQ",11207,"REST",2001,10,"A",40,280
"NISQ",11207,"REST",2002,4,"A",39.3333333333333,278
"NISQ",11207,"REST",2002,5,"A",40,278
"NISQ",11207,"REST",2002,6,"A",38.6666666666667,278
"NISQ",11207,"REST",2002,7,"A",40,278
"NISQ",11207,"REST",2002,8,"A",40,278
"NISQ",11207,"REST",2002,9,"A",40,278
"NISQ",11207,"REST",2002,10,"A",40,278
"NISQ",11208,"RIVR",2000,6,"A",40,199.333333333333
"NISQ",11208,"RIVR",2000,7,"A",40,199.333333333333
"NISQ",11208,"RIVR",2000,8,"A",40,199.333333333333
"NISQ",11208,"RIVR",2000,9,"A",40,199.333333333333
"NISQ",11208,"RIVR",2000,10,"A",39.3333333333333,199.333333333333
"NISQ",11208,"RIVR",2001,4,"A",40,280.166666666667
"NISQ",11208,"RIVR",2001,5,"A",40,280.166666666667
"NISQ",11208,"RIVR",2001,6,"A",40,280.166666666667
"NISQ",11208,"RIVR",2001,7,"A",40,280.166666666667
"NISQ",11208,"RIVR",2001,8,"A",40.1666666666667,280.166666666667
"NISQ",11208,"RIVR",2001,9,"A",40,280.166666666667
"NISQ",11208,"RIVR",2001,10,"A",40,280.166666666667
"NISQ",11208,"RIVR",2002,4,"A",36.8333333333333,271.833333333333
"NISQ",11208,"RIVR",2002,5,"A",40,271.833333333333
"NISQ",11208,"RIVR",2002,6,"A",40,271.833333333333
"NISQ",11208,"RIVR",2002,7,"A",35,271.833333333333
"NISQ",11208,"RIVR",2002,8,"A",40,271.833333333333
"NISQ",11208,"RIVR",2002,9,"A",40,271.833333333333
"NISQ",11208,"RIVR",2002,10,"A",40,271.833333333333
"NISQ",11209,"SURG",2000,6,"A",40,200
"NISQ",11209,"SURG",2000,7,"A",40,200
"NISQ",11209,"SURG",2000,8,"A",40,200
"NISQ",11209,"SURG",2000,9,"A",40,200
"NISQ",11209,"SURG",2000,10,"A",40,200
"NISQ",11209,"SURG",2001,4,"A",39.5,278.5
"NISQ",11209,"SURG",2001,5,"A",40,278.5
"NISQ",11209,"SURG",2001,6,"A",40,278.5
"NISQ",11209,"SURG",2001,7,"A",40,278.5
"NISQ",11209,"SURG",2001,8,"A",40,278.5
"NISQ",11209,"SURG",2001,9,"A",39,278.5
"NISQ",11209,"SURG",2001,10,"A",40,278.5
"NISQ",11209,"SURG",2002,4,"A",35,273.833333333333
"NISQ",11209,"SURG",2002,5,"A",40,273.833333333333
"NISQ",11209,"SURG",2002,6,"A",39.3333333333333,273.833333333333
"NISQ",11209,"SURG",2002,7,"A",40,273.833333333333
"NISQ",11209,"SURG",2002,8,"A",40,273.833333333333
"NISQ",11209,"SURG",2002,9,"A",39.5,273.833333333333
"NISQ",11209,"SURG",2002,10,"A",40,273.833333333333
"WALL",11215,"WALL",2001,4,"A",50,324.5
"WALL",11215,"WALL",2001,5,"A",48,324.5
"WALL",11215,"WALL",2001,6,"A",54,324.5
"WALL",11215,"WALL",2001,7,"A",36,324.5
"WALL",11215,"WALL",2001,8,"A",49.5,324.5
"WALL",11215,"WALL",2001,9,"A",42,324.5
"WALL",11215,"WALL",2001,10,"A",45,324.5
"WALL",11215,"WALL",2002,4,"A",54,348
"WALL",11215,"WALL",2002,5,"A",54,348
"WALL",11215,"WALL",2002,6,"A",54,348
"WALL",11215,"WALL",2002,7,"A",52.5,348
"WALL",11215,"WALL",2002,8,"A",43.5,348
"WALL",11215,"WALL",2002,9,"A",45,348
"WALL",11215,"WALL",2002,10,"A",45,348
"WALL",11215,"WALL",2003,4,"A",60,305.5
"WALL",11215,"WALL",2003,5,"A",46.5,305.5
"WALL",11215,"WALL",2003,6,"A",48,305.5
"WALL",11215,"WALL",2003,7,"A",45,305.5
"WALL",11215,"WALL",2003,9,"A",52,305.5
"WALL",11215,"WALL",2003,10,"A",54,305.5
"WALL",11215,"WALL",2004,4,"A",58.5,306
"WALL",11215,"WALL",2004,5,"A",55,306
"WALL",11215,"WALL",2004,6,"A",57.5,306
"WALL",11215,"WALL",2004,7,"A",41,306
"WALL",11215,"WALL",2004,8,"A",32,306
"WALL",11215,"WALL",2004,9,"A",32,306
"WALL",11215,"WALL",2004,10,"A",30,306
"WALL",11215,"WALL",2005,4,"A",48,382.5
"WALL",11215,"WALL",2005,5,"A",72,382.5
"WALL",11215,"WALL",2005,6,"A",58.5,382.5
"WALL",11215,"WALL",2005,7,"A",60,382.5
"WALL",11215,"WALL",2005,8,"A",59.5,382.5
"WALL",11215,"WALL",2005,9,"A",54,382.5
"WALL",11215,"WALL",2005,10,"A",30.5,382.5
"WALL",11215,"WALL",2006,4,"A",59.5,400
"WALL",11215,"WALL",2006,5,"A",42,400
"WALL",11215,"WALL",2006,6,"A",70.5,400
"WALL",11215,"WALL",2006,7,"A",45,400
"WALL",11215,"WALL",2006,8,"A",69,400
"WALL",11215,"WALL",2006,9,"A",60,400
"WALL",11215,"WALL",2006,10,"A",54,400
"WALL",11215,"WALL",2007,4,"A",52,398.5
"WALL",11215,"WALL",2007,5,"A",63.5,398.5
"WALL",11215,"WALL",2007,6,"A",55,398.5
"WALL",11215,"WALL",2007,7,"A",54,398.5
"WALL",11215,"WALL",2007,8,"A",60,398.5
"WALL",11215,"WALL",2007,9,"A",59,398.5
"WALL",11215,"WALL",2007,10,"A",55,398.5
"WALL",11215,"WALL",2008,5,"A",66,289.5
"WALL",11215,"WALL",2008,6,"A",47.5,289.5
"WALL",11215,"WALL",2008,7,"A",66,289.5
"WALL",11215,"WALL",2008,9,"A",50,289.5
"WALL",11215,"WALL",2008,10,"A",60,289.5
"WALL",11215,"WALL",2009,4,"A",54.5,371
"WALL",11215,"WALL",2009,5,"A",59.5,371
"WALL",11215,"WALL",2009,6,"A",59,371
"WALL",11215,"WALL",2009,7,"A",48,371
"WALL",11215,"WALL",2009,8,"A",54,371
"WALL",11215,"WALL",2009,9,"A",54,371
"WALL",11215,"WALL",2009,10,"A",42,371
"WALL",11215,"WALL",2010,4,"A",62.5,437.5
"WALL",11215,"WALL",2010,5,"A",39,437.5
"WALL",11215,"WALL",2010,6,"A",66,437.5
"WALL",11215,"WALL",2010,7,"A",66,437.5
"WALL",11215,"WALL",2010,8,"A",72,437.5
"WALL",11215,"WALL",2010,9,"A",72,437.5
"WALL",11215,"WALL",2010,10,"A",60,437.5
"WALL",11215,"WALL",2011,4,"A",72,457.5
"WALL",11215,"WALL",2011,5,"A",82,457.5
"WALL",11215,"WALL",2011,6,"A",72,457.5
"WALL",11215,"WALL",2011,7,"A",71.5,457.5
"WALL",11215,"WALL",2011,8,"A",58,457.5
"WALL",11215,"WALL",2011,9,"A",48,457.5
"WALL",11215,"WALL",2011,10,"A",54,457.5
"WALL",11215,"WALL",2012,4,"A",66,490.333333333333
"WALL",11215,"WALL",2012,5,"A",72,490.333333333333
"WALL",11215,"WALL",2012,6,"A",72,490.333333333333
"WALL",11215,"WALL",2012,7,"A",72,490.333333333333
"WALL",11215,"WALL",2012,8,"A",72,490.333333333333
"WALL",11215,"WALL",2012,9,"A",72,490.333333333333
"WALL",11215,"WALL",2012,10,"A",54,490.333333333333
"WALL",11215,"WALL",2012,10,"B",10.3333333333333,490.333333333333
"DOUG",11238,"MCCA",2002,4,"A",60,420
"DOUG",11238,"MCCA",2002,5,"A",60,420
"DOUG",11238,"MCCA",2002,6,"A",60,420
"DOUG",11238,"MCCA",2002,7,"A",60,420
"DOUG",11238,"MCCA",2002,8,"A",60,420
"DOUG",11238,"MCCA",2002,9,"A",60,420
"DOUG",11238,"MCCA",2002,10,"A",60,420
"DOUG",11238,"MCCA",2003,4,"A",60,420
"DOUG",11238,"MCCA",2003,5,"A",60,420
"DOUG",11238,"MCCA",2003,6,"A",60,420
"DOUG",11238,"MCCA",2003,7,"A",60,420
"DOUG",11238,"MCCA",2003,8,"A",60,420
"DOUG",11238,"MCCA",2003,9,"A",60,420
"DOUG",11238,"MCCA",2003,10,"A",60,420
"DOUG",11238,"MCCA",2004,4,"A",60,420
"DOUG",11238,"MCCA",2004,5,"A",60,420
"DOUG",11238,"MCCA",2004,6,"A",60,420
"DOUG",11238,"MCCA",2004,7,"A",60,420
"DOUG",11238,"MCCA",2004,8,"A",60,420
"DOUG",11238,"MCCA",2004,9,"A",60,420
"DOUG",11238,"MCCA",2004,10,"A",60,420
"DOUG",11238,"MCCA",2005,5,"A",60,360
"DOUG",11238,"MCCA",2005,6,"A",60,360
"DOUG",11238,"MCCA",2005,7,"A",60,360
"DOUG",11238,"MCCA",2005,8,"A",60,360
"DOUG",11238,"MCCA",2005,9,"A",60,360
"DOUG",11238,"MCCA",2005,10,"A",60,360
"DOUG",11238,"MCCA",2006,5,"A",54,324
"DOUG",11238,"MCCA",2006,6,"A",54,324
"DOUG",11238,"MCCA",2006,7,"A",54,324
"DOUG",11238,"MCCA",2006,8,"A",54,324
"DOUG",11238,"MCCA",2006,9,"A",54,324
"DOUG",11238,"MCCA",2006,10,"A",54,324
"DOUG",11238,"MCCA",2007,5,"A",54,342
"DOUG",11238,"MCCA",2007,6,"A",54,342
"DOUG",11238,"MCCA",2007,7,"A",54,342
"DOUG",11238,"MCCA",2007,8,"A",60,342
"DOUG",11238,"MCCA",2007,9,"A",60,342
"DOUG",11238,"MCCA",2007,10,"A",60,342
"DOUG",11238,"MCCA",2008,4,"A",60,420
"DOUG",11238,"MCCA",2008,5,"A",60,420
"DOUG",11238,"MCCA",2008,6,"A",60,420
"DOUG",11238,"MCCA",2008,7,"A",60,420
"DOUG",11238,"MCCA",2008,8,"A",60,420
"DOUG",11238,"MCCA",2008,9,"A",60,420
"DOUG",11238,"MCCA",2008,10,"A",60,420
"DOUG",11238,"MCCA",2009,5,"A",60,360
"DOUG",11238,"MCCA",2009,6,"A",60,360
"DOUG",11238,"MCCA",2009,7,"A",60,360
"DOUG",11238,"MCCA",2009,8,"A",60,360
"DOUG",11238,"MCCA",2009,9,"A",60,360
"DOUG",11238,"MCCA",2009,10,"A",60,360
"DOUG",11238,"MCCA",2010,4,"A",60,420
"DOUG",11238,"MCCA",2010,5,"A",60,420
"DOUG",11238,"MCCA",2010,6,"A",60,420
"DOUG",11238,"MCCA",2010,7,"A",60,420
"DOUG",11238,"MCCA",2010,8,"A",60,420
"DOUG",11238,"MCCA",2010,9,"A",60,420
"DOUG",11238,"MCCA",2010,10,"A",60,420
"DOUG",11238,"MCCA",2011,4,"A",60,420
"DOUG",11238,"MCCA",2011,5,"A",60,420
"DOUG",11238,"MCCA",2011,6,"A",60,420
"DOUG",11238,"MCCA",2011,7,"A",60,420
"DOUG",11238,"MCCA",2011,8,"A",60,420
"DOUG",11238,"MCCA",2011,9,"A",60,420
"DOUG",11238,"MCCA",2011,10,"A",60,420
"DOUG",11238,"MCCA",2012,4,"A",40,400
"DOUG",11238,"MCCA",2012,5,"A",60,400
"DOUG",11238,"MCCA",2012,6,"A",60,400
"DOUG",11238,"MCCA",2012,7,"A",60,400
"DOUG",11238,"MCCA",2012,8,"A",60,400
"DOUG",11238,"MCCA",2012,9,"A",60,400
"DOUG",11238,"MCCA",2012,10,"A",60,400
"BAIS",11248,"PSEL",2002,4,"A",66,456
"BAIS",11248,"PSEL",2002,5,"A",66,456
"BAIS",11248,"PSEL",2002,6,"A",60,456
"BAIS",11248,"PSEL",2002,7,"A",66,456
"BAIS",11248,"PSEL",2002,8,"A",66,456
"BAIS",11248,"PSEL",2002,9,"A",66,456
"BAIS",11248,"PSEL",2002,10,"A",66,456
"BAIS",11248,"PSEL",2004,4,"A",66,457
"BAIS",11248,"PSEL",2004,5,"A",66,457
"BAIS",11248,"PSEL",2004,6,"A",61,457
"BAIS",11248,"PSEL",2004,7,"A",66,457
"BAIS",11248,"PSEL",2004,8,"A",66,457
"BAIS",11248,"PSEL",2004,9,"A",66,457
"BAIS",11248,"PSEL",2004,10,"A",66,457
"BAIS",11248,"PSEL",2006,4,"A",48,436.833333333333
"BAIS",11248,"PSEL",2006,5,"A",65.3333333333333,436.833333333333
"BAIS",11248,"PSEL",2006,6,"A",65.5,436.833333333333
"BAIS",11248,"PSEL",2006,7,"A",66,436.833333333333
"BAIS",11248,"PSEL",2006,8,"A",64,436.833333333333
"BAIS",11248,"PSEL",2006,9,"A",62,436.833333333333
"BAIS",11248,"PSEL",2006,10,"A",66,436.833333333333
"BAIS",11248,"PSEL",2007,4,"A",58,454
"BAIS",11248,"PSEL",2007,5,"A",66,454
"BAIS",11248,"PSEL",2007,6,"A",66,454
"BAIS",11248,"PSEL",2007,7,"A",66,454
"BAIS",11248,"PSEL",2007,8,"A",66,454
"BAIS",11248,"PSEL",2007,9,"A",66,454
"BAIS",11248,"PSEL",2007,10,"A",66,454
"BAIS",11248,"PSEL",2008,4,"A",62.8333333333333,457.833333333333
"BAIS",11248,"PSEL",2008,5,"A",53,457.833333333333
"BAIS",11248,"PSEL",2008,6,"A",74.5,457.833333333333
"BAIS",11248,"PSEL",2008,7,"A",69,457.833333333333
"BAIS",11248,"PSEL",2008,8,"A",67,457.833333333333
"BAIS",11248,"PSEL",2008,9,"A",66,457.833333333333
"BAIS",11248,"PSEL",2008,10,"A",65.5,457.833333333333
"WENA",11264,"LIRA",2005,4,"A",60,420
"WENA",11264,"LIRA",2005,5,"A",60,420
"WENA",11264,"LIRA",2005,6,"A",60,420
"WENA",11264,"LIRA",2005,7,"A",60,420
"WENA",11264,"LIRA",2005,8,"A",60,420
"WENA",11264,"LIRA",2005,9,"A",60,420
"WENA",11264,"LIRA",2005,10,"A",60,420
"WENA",11264,"LIRA",2006,4,"A",48.1666666666667,371.5
"WENA",11264,"LIRA",2006,5,"A",60,371.5
"WENA",11264,"LIRA",2006,6,"A",40,371.5
"WENA",11264,"LIRA",2006,7,"A",59.3333333333333,371.5
"WENA",11264,"LIRA",2006,8,"A",60,371.5
"WENA",11264,"LIRA",2006,9,"A",50,371.5
"WENA",11264,"LIRA",2006,10,"A",54,371.5
"WENA",11264,"LIRA",2007,4,"A",44.6666666666667,287.666666666667
"WENA",11264,"LIRA",2007,5,"A",37.3333333333333,287.666666666667
"WENA",11264,"LIRA",2007,6,"A",51.6666666666667,287.666666666667
"WENA",11264,"LIRA",2007,7,"A",60,287.666666666667
"WENA",11264,"LIRA",2007,8,"A",33.3333333333333,287.666666666667
"WENA",11264,"LIRA",2007,9,"A",30,287.666666666667
"WENA",11264,"LIRA",2007,10,"A",30.6666666666667,287.666666666667
"WENA",11264,"LIRA",2008,4,"A",44.6666666666667,302
"WENA",11264,"LIRA",2008,5,"A",36.6666666666667,302
"WENA",11264,"LIRA",2008,6,"A",54,302
"WENA",11264,"LIRA",2008,7,"A",42.6666666666667,302
"WENA",11264,"LIRA",2008,8,"A",40,302
"WENA",11264,"LIRA",2008,9,"A",46,302
"WENA",11264,"LIRA",2008,10,"A",38,302
"WENA",11264,"LIRA",2009,4,"A",50,326.333333333333
"WENA",11264,"LIRA",2009,5,"A",60,326.333333333333
"WENA",11264,"LIRA",2009,6,"A",44.6666666666667,326.333333333333
"WENA",11264,"LIRA",2009,7,"A",39.6666666666667,326.333333333333
"WENA",11264,"LIRA",2009,8,"A",42.6666666666667,326.333333333333
"WENA",11264,"LIRA",2009,9,"A",43.3333333333333,326.333333333333
"WENA",11264,"LIRA",2009,10,"A",46,326.333333333333
"WENA",11264,"LIRA",2010,4,"A",33.3333333333333,334
"WENA",11264,"LIRA",2010,5,"A",38,334
"WENA",11264,"LIRA",2010,6,"A",60,334
"WENA",11264,"LIRA",2010,7,"A",36,334
"WENA",11264,"LIRA",2010,8,"A",46.6666666666667,334
"WENA",11264,"LIRA",2010,9,"A",60,334
"WENA",11264,"LIRA",2010,10,"A",60,334
"WENA",11264,"LIRA",2011,4,"A",46.6666666666667,277.166666666667
"WENA",11264,"LIRA",2011,5,"A",30,277.166666666667
"WENA",11264,"LIRA",2011,6,"A",40,277.166666666667
"WENA",11264,"LIRA",2011,7,"A",34.5,277.166666666667
"WENA",11264,"LIRA",2011,8,"A",32.6666666666667,277.166666666667
"WENA",11264,"LIRA",2011,9,"A",46.6666666666667,277.166666666667
"WENA",11264,"LIRA",2011,10,"A",46.6666666666667,277.166666666667
"MTBA",11265,"SKCR",2005,4,"A",60,380
"MTBA",11265,"SKCR",2005,5,"A",46.6666666666667,380
"MTBA",11265,"SKCR",2005,6,"A",60,380
"MTBA",11265,"SKCR",2005,7,"A",60,380
"MTBA",11265,"SKCR",2005,8,"A",33.3333333333333,380
"MTBA",11265,"SKCR",2005,9,"A",60,380
"MTBA",11265,"SKCR",2005,10,"A",60,380
"MTBA",11265,"SKCR",2006,4,"A",52.3333333333333,345.333333333333
"MTBA",11265,"SKCR",2006,5,"A",33,345.333333333333
"MTBA",11265,"SKCR",2006,6,"A",58.6666666666667,345.333333333333
"MTBA",11265,"SKCR",2006,7,"A",56,345.333333333333
"MTBA",11265,"SKCR",2006,8,"A",60,345.333333333333
"MTBA",11265,"SKCR",2006,9,"A",32,345.333333333333
"MTBA",11265,"SKCR",2006,10,"A",53.3333333333333,345.333333333333
"MTBA",11265,"SKCR",2007,4,"A",42,358.333333333333
"MTBA",11265,"SKCR",2007,5,"A",47.3333333333333,358.333333333333
"MTBA",11265,"SKCR",2007,6,"A",41,358.333333333333
"MTBA",11265,"SKCR",2007,7,"A",58.6666666666667,358.333333333333
"MTBA",11265,"SKCR",2007,8,"A",59.3333333333333,358.333333333333
"MTBA",11265,"SKCR",2007,9,"A",50,358.333333333333
"MTBA",11265,"SKCR",2007,10,"A",60,358.333333333333
"MTBA",11265,"SKCR",2008,4,"A",59.3333333333333,374.666666666667
"MTBA",11265,"SKCR",2008,5,"A",56,374.666666666667
"MTBA",11265,"SKCR",2008,6,"A",46.6666666666667,374.666666666667
"MTBA",11265,"SKCR",2008,7,"A",59.3333333333333,374.666666666667
"MTBA",11265,"SKCR",2008,8,"A",60,374.666666666667
"MTBA",11265,"SKCR",2008,9,"A",33.3333333333333,374.666666666667
"MTBA",11265,"SKCR",2008,10,"A",60,374.666666666667
"MTBA",11265,"SKCR",2009,4,"A",52,357.333333333333
"MTBA",11265,"SKCR",2009,5,"A",60,357.333333333333
"MTBA",11265,"SKCR",2009,6,"A",33.3333333333333,357.333333333333
"MTBA",11265,"SKCR",2009,7,"A",52.6666666666667,357.333333333333
"MTBA",11265,"SKCR",2009,8,"A",58,357.333333333333
"MTBA",11265,"SKCR",2009,9,"A",54.6666666666667,357.333333333333
"MTBA",11265,"SKCR",2009,10,"A",46.6666666666667,357.333333333333
"MTBA",11265,"SKCR",2010,5,"A",60,319.333333333333
"MTBA",11265,"SKCR",2010,6,"A",46.6666666666667,319.333333333333
"MTBA",11265,"SKCR",2010,7,"A",32.6666666666667,319.333333333333
"MTBA",11265,"SKCR",2010,8,"A",60,319.333333333333
"MTBA",11265,"SKCR",2010,9,"A",60,319.333333333333
"MTBA",11265,"SKCR",2010,10,"A",60,319.333333333333
"MTBA",11265,"SKCR",2011,4,"A",53.3333333333333,340
"MTBA",11265,"SKCR",2011,5,"A",60,340
"MTBA",11265,"SKCR",2011,6,"A",33.3333333333333,340
"MTBA",11265,"SKCR",2011,7,"A",40,340
"MTBA",11265,"SKCR",2011,8,"A",33.3333333333333,340
"MTBA",11265,"SKCR",2011,9,"A",60,340
"MTBA",11265,"SKCR",2011,10,"A",60,340
"MORA",11273,"SSPT",2017,4,"A",55,320
"MORA",11273,"SSPT",2017,5,"A",20,320
"MORA",11273,"SSPT",2017,6,"A",35,320
"MORA",11273,"SSPT",2017,7,"A",60,320
"MORA",11273,"SSPT",2017,8,"A",60,320
"MORA",11273,"SSPT",2017,9,"A",35,320
"MORA",11273,"SSPT",2017,10,"A",55,320
"BRGH",11329,"GHPO",2013,4,"A",60,530.5
"BRGH",11329,"GHPO",2013,5,"A",66,530.5
"BRGH",11329,"GHPO",2013,6,"A",92.5,530.5
"BRGH",11329,"GHPO",2013,7,"A",72,530.5
"BRGH",11329,"GHPO",2013,8,"A",72,530.5
"BRGH",11329,"GHPO",2013,9,"A",78,530.5
"BRGH",11329,"GHPO",2013,10,"A",90,530.5
"BRGH",11329,"GHPO",2014,4,"A",96,568.333333333333
"BRGH",11329,"GHPO",2014,5,"A",78,568.333333333333
"BRGH",11329,"GHPO",2014,6,"A",78,568.333333333333
"BRGH",11329,"GHPO",2014,7,"A",78,568.333333333333
"BRGH",11329,"GHPO",2014,8,"A",80.1666666666667,568.333333333333
"BRGH",11329,"GHPO",2014,9,"A",80.1666666666667,568.333333333333
"BRGH",11329,"GHPO",2014,10,"A",78,568.333333333333
"BRGH",11329,"GHPO",2015,4,"A",61.3333333333333,492.833333333333
"BRGH",11329,"GHPO",2015,5,"A",72,492.833333333333
"BRGH",11329,"GHPO",2015,6,"A",72,492.833333333333
"BRGH",11329,"GHPO",2015,7,"A",72,492.833333333333
"BRGH",11329,"GHPO",2015,8,"A",72,492.833333333333
"BRGH",11329,"GHPO",2015,9,"A",72,492.833333333333
"BRGH",11329,"GHPO",2015,10,"A",71.5,492.833333333333
"BRGH",11329,"GHPO",2016,4,"A",72,510
"BRGH",11329,"GHPO",2016,5,"A",74,510
"BRGH",11329,"GHPO",2016,6,"A",72,510
"BRGH",11329,"GHPO",2016,7,"A",74,510
"BRGH",11329,"GHPO",2016,8,"A",74,510
"BRGH",11329,"GHPO",2016,9,"A",72,510
"BRGH",11329,"GHPO",2016,10,"A",72,510
"COLR",11901,"RNWR",1998,3,"A",51.6666666666667,398.333333333333
"COLR",11901,"RNWR",1998,4,"A",48.3333333333333,398.333333333333
"COLR",11901,"RNWR",1998,5,"A",50,398.333333333333
"COLR",11901,"RNWR",1998,6,"A",51.6666666666667,398.333333333333
"COLR",11901,"RNWR",1998,7,"A",51.6666666666667,398.333333333333
"COLR",11901,"RNWR",1998,8,"A",46.6666666666667,398.333333333333
"COLR",11901,"RNWR",1998,9,"A",48.3333333333333,398.333333333333
"COLR",11901,"RNWR",1998,10,"A",50,398.333333333333
"COLR",11901,"RNWR",1999,3,"A",50,400
"COLR",11901,"RNWR",1999,4,"A",50,400
"COLR",11901,"RNWR",1999,5,"A",50,400
"COLR",11901,"RNWR",1999,6,"A",50,400
"COLR",11901,"RNWR",1999,7,"A",50,400
"COLR",11901,"RNWR",1999,8,"A",50,400
"COLR",11901,"RNWR",1999,9,"A",50,400
"COLR",11901,"RNWR",1999,10,"A",50,400
"COLR",11901,"RNWR",2000,3,"A",50,400
"COLR",11901,"RNWR",2000,4,"A",51.6666666666667,400
"COLR",11901,"RNWR",2000,5,"A",50,400
"COLR",11901,"RNWR",2000,6,"A",51.6666666666667,400
"COLR",11901,"RNWR",2000,7,"A",48.3333333333333,400
"COLR",11901,"RNWR",2000,8,"A",48.3333333333333,400
"COLR",11901,"RNWR",2000,9,"A",50,400
"COLR",11901,"RNWR",2000,10,"A",50,400
"COLR",11901,"RNWR",2001,3,"A",50,400
"COLR",11901,"RNWR",2001,4,"A",50,400
"COLR",11901,"RNWR",2001,5,"A",50,400
